educ,economycode,pop_adult,wgt,female,age,inc_q,emp_in,urbanicity,account,borrowed,saved,receive_wages,receive_transfers,receive_pensions,pay_utilities,fin19,fin22a,fin24a,fin24c,fh2a,fh1,fh2,fin37,fin38,fin42,internet_use,con1,Income group
3.0,GHA,21563813,0.455007132393948,2,32,4.0,1.0,2.0,1,0.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1,1,Lower middle income
2.0,GMB,1598990,0.598024857537312,1,21,3.0,1.0,2.0,1,1.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1,Low income
1.0,MWI,12384937,1.56518099272727,1,70,3.0,1.0,1.0,0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0,2,Low income
3.0,ARG,35433130,0.920046639484549,1,65,4.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,SWZ,816208,0.171572469766396,1,44,5.0,1.0,1.0,1,1.0,1.0,1.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,LSO,1504222,0.535770695473903,2,25,,1.0,1.0,1,1.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,DOM,8281568,0.588559152328629,1,39,4.0,1.0,2.0,1,1.0,1.0,4.0,3.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1,1,Upper middle income
1.0,IND,1077731602,0.65924949813795,2,55,5.0,1.0,1.0,1,0.0,0.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,1,Lower middle income
1.0,MDG,18851036,0.972383476069888,1,22,4.0,1.0,1.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0,2,Low income
1.0,CHN,1176678702,0.692233782960217,2,55,2.0,,2.0,1,0.0,1.0,,,,,1.0,2.0,3.0,2.0,,,,,,,1,1,Upper middle income
1.0,KHM,12177453,3.01558035902799,1,23,5.0,2.0,2.0,0,0.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1,1,Lower middle income
2.0,EGY,77385958,0.375860530095489,1,18,1.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2,Lower middle income
1.0,MRT,2860979,1.51312780377492,1,48,3.0,1.0,1.0,0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
2.0,LKA,17109247,0.462353681031938,1,24,5.0,1.0,2.0,1,1.0,0.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,SRB,5672737,1.38391740919444,2,22,3.0,2.0,2.0,1,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,DZA,32019804,0.45756786030729,2,39,3.0,1.0,2.0,0,0.0,1.0,,,,,2.0,2.0,3.0,2.0,,,,,,,1,1,Upper middle income
1.0,CIV,18301587,2.41074484378755,2,43,3.0,1.0,2.0,1,0.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
1.0,BOL,8553476,2.41966476015042,1,29,2.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,ETH,78031387,2.94720452000041,1,45,2.0,1.0,1.0,0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2,Low income
1.0,NPL,21168213,0.783238984197687,2,46,4.0,1.0,1.0,0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0,1,Lower middle income
1.0,COM,532331,0.302423600730549,1,61,4.0,2.0,1.0,1,0.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
2.0,BIH,2764009,0.909522793259105,2,50,1.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,MOZ,18581790,1.25661194590014,2,18,4.0,2.0,1.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,Low income
2.0,KEN,34616135,0.331404980501671,1,34,2.0,2.0,1.0,1,1.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,1,Lower middle income
2.0,MDA,1966418,0.405962872120723,1,17,2.0,2.0,1.0,1,1.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1,1,Upper middle income
2.0,CHN,1176678702,0.21387993047379,2,48,3.0,,2.0,1,1.0,1.0,,,,,1.0,1.0,2.0,2.0,,,,,,,1,1,Upper middle income
3.0,UZB,24646062,1.3639865268282,2,38,5.0,1.0,2.0,1,1.0,1.0,1.0,4.0,4.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1,1,Lower middle income
2.0,COG,3655093,0.224765851073713,2,22,1.0,1.0,2.0,1,1.0,1.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,CIV,18301587,1.5510930234101,2,42,3.0,1.0,2.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
1.0,IDN,211076339,2.11371976429583,2,47,2.0,1.0,2.0,1,1.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,MWI,12384937,0.546258488394715,2,44,3.0,1.0,2.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Low income
2.0,LKA,17109247,1.15575619422417,1,56,1.0,2.0,2.0,0,1.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2,Upper middle income
2.0,UZB,24646062,0.813936100946586,2,63,3.0,2.0,1.0,1,0.0,0.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0,1,Lower middle income
2.0,XKX,1382360,0.362350277677523,2,62,4.0,2.0,1.0,1,1.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1,1,Upper middle income
2.0,MUS,1070318,0.365129218300793,2,52,4.0,1.0,1.0,1,1.0,0.0,,,,,1.0,1.0,3.0,1.0,,,,,,,1,1,Upper middle income
2.0,SEN,11094279,0.239505757454255,2,58,5.0,1.0,2.0,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,LBN,4231057,1.02299563259591,1,17,3.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,HND,7345357,1.01098458498022,2,53,3.0,1.0,1.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2,Lower middle income
1.0,IND,1077731602,1.69072376835253,2,69,2.0,1.0,1.0,1,1.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2,Lower middle income
1.0,CHN,1176678702,0.744430954876027,1,35,1.0,,1.0,1,0.0,1.0,,,,,1.0,2.0,3.0,2.0,,,,,,,1,1,Upper middle income
1.0,KHM,12177453,1.38490214310359,2,23,3.0,1.0,1.0,1,1.0,0.0,1.0,4.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,BWA,1679590,0.571343977174415,1,49,2.0,2.0,1.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Upper middle income
2.0,UKR,32338724,1.40138477886718,1,49,3.0,1.0,2.0,1,1.0,1.0,,,,,1.0,2.0,2.0,2.0,,,,,,,1,1,Upper middle income
1.0,GIN,8464230,3.05435383296038,1,30,4.0,1.0,1.0,0,1.0,0.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,1,Lower middle income
2.0,MYS,27297352,2.28674246250711,1,34,1.0,2.0,1.0,1,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,COD,57033055,1.46281070542119,2,44,4.0,1.0,1.0,0,1.0,0.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0,1,Low income
1.0,IND,1077731602,0.470640724751954,1,36,1.0,1.0,1.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
2.0,MDG,18851036,1.45857521410483,1,18,4.0,2.0,1.0,1,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0,2,Low income
2.0,KGZ,4780143,0.72306813510988,2,38,5.0,2.0,1.0,1,0.0,0.0,4.0,4.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1,1,Lower middle income
2.0,IND,1077731602,0.394467039846221,2,30,4.0,1.0,1.0,1,1.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1,1,Lower middle income
2.0,KEN,34616135,1.00550607133492,1,40,1.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
3.0,CHN,1176678702,1.29877532421532,2,38,5.0,,2.0,1,1.0,1.0,,,,,1.0,2.0,3.0,1.0,,,,,,,1,1,Upper middle income
1.0,KHM,12177453,0.437490552056486,1,39,5.0,1.0,1.0,0,1.0,0.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,IND,1077731602,0.706683999163003,1,25,2.0,2.0,1.0,1,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,Lower middle income
1.0,BRA,169047814,0.34280768383852,1,78,4.0,1.0,2.0,1,1.0,0.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,1,Upper middle income
,ZAF,46723498,0.566230968440375,1,43,5.0,1.0,2.0,1,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1,1,Upper middle income
2.0,VNM,76663207,2.20935687211232,2,71,1.0,2.0,1.0,0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0,1,Upper middle income
2.0,MEX,97411242,1.02358207348663,2,39,4.0,1.0,2.0,0,0.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,TUN,9219268,0.663437920039842,2,35,5.0,1.0,2.0,1,0.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,COM,532331,0.239917394187478,2,25,5.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,ALB,2278004,1.2651706110226,2,64,4.0,1.0,1.0,1,0.0,0.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
3.0,MKD,1515847,0.929551028523778,1,39,4.0,1.0,2.0,1,1.0,1.0,1.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,GMB,1598990,2.49804205265329,1,15,2.0,2.0,2.0,0,0.0,0.0,4.0,3.0,4.0,4.0,2.0,2.0,,2.0,2.0,2.0,3.0,1.0,2.0,2.0,0,2,Low income
1.0,HND,7345357,0.945933088818004,1,31,2.0,2.0,1.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,HND,7345357,0.649237195342455,2,57,1.0,1.0,2.0,0,0.0,0.0,4.0,5.0,5.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,0,1,Lower middle income
1.0,TCD,10289880,1.1678342331485,1,15,2.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2,Low income
1.0,GIN,8464230,0.477614212117683,1,87,4.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0,1,Lower middle income
2.0,LBY,5262910,1.05142207566148,1,30,3.0,1.0,2.0,0,1.0,1.0,,,,,2.0,2.0,2.0,2.0,,,,,,,1,1,Upper middle income
2.0,AZE,7885113,1.02613708461338,1,41,2.0,2.0,1.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1,1,Upper middle income
2.0,PER,25601447,0.415926840814197,1,17,5.0,2.0,2.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,KEN,34616135,0.822559791376547,2,33,4.0,1.0,1.0,1,0.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,TUN,9219268,1.86663888075315,2,44,5.0,1.0,2.0,1,1.0,1.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,1,Lower middle income
2.0,MRT,2860979,0.248251263570516,1,28,1.0,2.0,1.0,0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
3.0,PSE,3183655,0.36485564571903,1,33,5.0,2.0,2.0,1,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,CHN,1176678702,0.445564479865277,1,50,2.0,,2.0,1,1.0,1.0,,,,,1.0,1.0,3.0,1.0,,,,,,,1,1,Upper middle income
1.0,MWI,12384937,1.39178900059787,1,41,4.0,2.0,1.0,0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Low income
1.0,UZB,24646062,1.4289140239488,1,15,5.0,2.0,2.0,0,1.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,SEN,11094279,0.478425711936203,1,44,4.0,2.0,2.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,BRA,169047814,1.68056552856312,2,34,2.0,1.0,2.0,1,0.0,0.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,ETH,78031387,1.01484466452871,2,28,3.0,2.0,2.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2,Low income
2.0,MNE,503215,0.776575173131347,2,34,3.0,1.0,2.0,1,1.0,0.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1,1,Upper middle income
1.0,TZA,38155970,0.901340409947006,1,31,2.0,2.0,1.0,1,1.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0,1,Lower middle income
1.0,THA,60882768,0.216555198620896,1,57,2.0,1.0,1.0,1,0.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1,1,Upper middle income
2.0,MUS,1070318,1.44059725763945,2,51,3.0,1.0,1.0,1,1.0,1.0,,,,,1.0,1.0,3.0,2.0,,,,,,,1,1,Upper middle income
3.0,UKR,32338724,0.324013244530276,1,33,4.0,1.0,1.0,1,1.0,1.0,,,,,2.0,2.0,3.0,2.0,,,,,,,1,1,Upper middle income
3.0,IND,1077731602,0.284557014496262,1,23,3.0,1.0,2.0,1,1.0,0.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,ALB,2278004,1.22527224071527,1,19,2.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
3.0,ALB,2278004,1.6472299525038,1,37,2.0,1.0,1.0,1,1.0,0.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,LBR,3295997,0.301425798923184,1,21,5.0,2.0,1.0,1,1.0,1.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1,1,Low income
1.0,LBN,4231057,1.27465790325724,2,37,3.0,1.0,2.0,0,0.0,0.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,SEN,11094279,1.19136893860078,1,48,4.0,1.0,2.0,1,1.0,1.0,4.0,4.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,CIV,18301587,1.73137583469524,1,25,2.0,1.0,1.0,1,0.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1,1,Lower middle income
2.0,ARG,35433130,0.609611916460449,1,28,5.0,1.0,2.0,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,JOR,7867178,1.83545842362114,2,43,4.0,1.0,1.0,1,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1,1,Upper middle income
2.0,DZA,32019804,0.71787628719289,2,38,5.0,1.0,2.0,1,1.0,0.0,,,,,2.0,1.0,2.0,2.0,,,,,,,1,1,Upper middle income
1.0,SLV,4718943,1.57736888372616,2,54,4.0,1.0,1.0,1,0.0,1.0,1.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,UZB,24646062,1.32301131404533,1,22,2.0,2.0,1.0,1,1.0,0.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,XKX,1382360,0.802547854348963,2,25,4.0,1.0,1.0,1,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,IND,1077731602,0.721404971412808,2,61,2.0,1.0,2.0,1,1.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0,1,Lower middle income
2.0,NGA,133329232,0.651549891499405,2,40,4.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,MRT,2860979,0.765086616005225,2,20,2.0,1.0,1.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
3.0,IND,1077731602,0.284557014496262,1,30,3.0,2.0,1.0,1,1.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,1,Lower middle income
2.0,GAB,1573811,1.31799439171624,1,15,5.0,2.0,1.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,GTM,12299923,0.958872984838932,1,26,3.0,2.0,2.0,1,1.0,0.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,NIC,4830854,3.66651309472284,1,66,2.0,2.0,1.0,0,0.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,MDA,1966418,1.00532211677769,2,37,3.0,1.0,2.0,1,1.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,GMB,1598990,1.6539653461684,1,16,2.0,2.0,2.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,Low income
2.0,CMR,16524096,1.08664395550053,1,25,2.0,1.0,2.0,1,1.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,Lower middle income
3.0,BWA,1679590,0.300790851026922,1,26,5.0,2.0,2.0,1,1.0,0.0,1.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,MKD,1515847,0.335065798835676,2,77,1.0,2.0,2.0,1,0.0,0.0,4.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,0,1,Upper middle income
2.0,BIH,2764009,0.622468959406145,1,24,5.0,1.0,1.0,1,1.0,0.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
1.0,DOM,8281568,1.10609348549393,2,84,3.0,2.0,2.0,0,1.0,0.0,4.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,PER,25601447,1.00973228520646,2,45,4.0,1.0,2.0,1,1.0,0.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,TGO,5593530,0.610574843926241,2,37,4.0,1.0,2.0,1,1.0,0.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
2.0,ZMB,12029200,0.777733969026398,2,23,2.0,1.0,2.0,1,1.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
1.0,BGD,122837439,0.722734906141121,2,40,1.0,1.0,1.0,0,1.0,0.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
2.0,LAO,5322750,1.30069374091889,2,24,5.0,1.0,1.0,0,0.0,0.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,1,Lower middle income
1.0,BEN,8207504,2.33521186568925,2,32,2.0,1.0,2.0,1,0.0,1.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,Lower middle income
3.0,ZMB,12029200,0.200619707196823,1,59,4.0,1.0,2.0,0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
1.0,ZWE,9588258,1.14359662322218,2,45,4.0,1.0,1.0,1,1.0,1.0,4.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0,1,Lower middle income
2.0,TGO,5593530,0.355937318622759,2,26,4.0,2.0,1.0,0,1.0,0.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0,1,Lower middle income
2.0,MOZ,18581790,0.218077112008027,2,38,5.0,1.0,1.0,1,0.0,0.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Low income
2.0,GIN,8464230,0.531492730263022,2,15,5.0,2.0,2.0,0,1.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
2.0,ARG,35433130,0.346351247384642,2,65,5.0,2.0,2.0,0,0.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,Upper middle income
2.0,MUS,1070318,0.401152239023046,2,76,5.0,1.0,2.0,1,0.0,1.0,,,,,2.0,2.0,3.0,1.0,,,,,,,0,2,Upper middle income
2.0,PAK,155833628,0.382472277167481,1,23,5.0,2.0,2.0,0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,Lower middle income
